ID,LIMIT_BAL,SEX,EDUCATION,MARITAL_STATUS,AGE,INSTALLMENT_1,INSTALLMENT_2,INSTALLMENT_3,INSTALLMENT_AMT_1,INSTALLMENT_AMT_2,INSTALLMENT_AMT_3,INSTALLMENT_PAID_1,INSTALLMENT_PAID_2,INSTALLMENT_PAID_3,DEFAULT.PAYMENT.NEXT.MONTH
24858,150000.0,MALE,graduate school,MARRIED,41,-2,-2,-1,0.0,0.0,6785.0,0.0,6785.0,0.0,0
14908,290000.0,FEMALE,university,SINGLE,31,0,0,0,172758.0,176718.0,181392.0,8100.0,9000.0,6500.0,0
28964,420000.0,FEMALE,university,MARRIED,34,0,0,0,158471.0,44131.0,32423.0,1644.0,1436.0,1000.0,1
11909,80000.0,FEMALE,graduate school,SINGLE,23,0,-1,-1,78358.0,826.0,-507.0,826.0,0.0,4969.0,0
8123,130000.0,MALE,university,SINGLE,30,0,0,0,131801.0,129141.0,132221.0,4800.0,5250.0,5050.0,0
18227,60000.0,MALE,university,SINGLE,51,0,0,0,27293.0,27898.0,28574.0,1450.0,1516.0,1391.0,0
22873,220000.0,FEMALE,graduate school,SINGLE,29,-2,-2,-1,-12.0,-12.0,88.0,0.0,100.0,2300.0,0
5287,520000.0,FEMALE,graduate school,SINGLE,33,0,0,0,485298.0,499489.0,413019.0,22000.0,18300.0,26500.0,1
3140,80000.0,MALE,university,SINGLE,25,0,0,0,77142.0,45209.0,46410.0,2000.0,2000.0,2000.0,0
20326,80000.0,FEMALE,university,MARRIED,55,0,0,0,79816.0,29536.0,28870.0,1600.0,1514.0,1505.0,0
19031,50000.0,FEMALE,high school,3,49,0,0,0,49402.0,50361.0,48762.0,1800.0,2110.0,2010.0,0
11287,200000.0,FEMALE,high school,MARRIED,42,0,0,0,1554.0,1645.0,1408.0,1345.0,1108.0,669.0,0
15962,120000.0,FEMALE,graduate school,SINGLE,31,-1,-1,-1,316.0,316.0,316.0,316.0,316.0,316.0,0
25314,70000.0,FEMALE,graduate school,SINGLE,25,0,-1,-1,5328.0,212.0,41069.0,212.0,42000.0,0.0,0
19147,210000.0,FEMALE,Unknown,MARRIED,41,-2,-2,-2,1662.0,13877.0,7600.0,13934.0,7735.0,5551.0,0
1335,300000.0,FEMALE,high school,SINGLE,29,-2,-2,-2,-140.0,28092.0,3572.0,28232.0,3589.0,195.0,1
5569,50000.0,MALE,university,MARRIED,24,0,0,0,17961.0,18689.0,19284.0,1700.0,1600.0,1200.0,0
26932,200000.0,MALE,graduate school,MARRIED,38,-2,-2,-2,3528.0,1190.0,1958.0,1196.0,1968.0,200.0,0
4938,180000.0,MALE,graduate school,MARRIED,37,0,0,0,15288.0,16534.0,18100.0,1500.0,2000.0,2000.0,0
3341,60000.0,MALE,university,SINGLE,41,0,-1,-1,14895.0,6750.0,5784.0,6750.0,5784.0,5246.0,0
8934,280000.0,FEMALE,university,SINGLE,43,0,0,0,31248.0,32081.0,32897.0,1527.0,1541.0,1192.0,0
28005,20000.0,FEMALE,university,SINGLE,30,1,2,0,20128.0,17842.0,18979.0,0.0,7027.0,1000.0,1
29903,170000.0,MALE,high school,SINGLE,30,0,-1,0,10392.0,168088.0,168955.0,168096.0,6409.0,7335.0,0
4696,380000.0,MALE,university,MARRIED,58,0,0,0,369699.0,331755.0,303016.0,12172.0,11095.0,11007.0,0
5006,90000.0,FEMALE,high school,0,24,-2,-2,-2,3700.0,20833.0,23968.0,20108.0,4000.0,13574.0,0
9378,130000.0,FEMALE,university,MARRIED,37,0,0,0,3811.0,8692.0,10467.0,5000.0,2000.0,0.0,1
11416,130000.0,MALE,graduate school,SINGLE,26,0,-1,0,4417.0,93163.0,90056.0,105072.0,5000.0,3000.0,0
19699,390000.0,FEMALE,university,MARRIED,33,-1,-1,-1,8243.0,4610.0,7599.0,4644.0,7677.0,2947.0,0
13545,20000.0,MALE,graduate school,SINGLE,28,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
7172,360000.0,FEMALE,high school,MARRIED,39,-1,-1,-1,4964.0,177.0,2011.0,177.0,2011.0,1116.0,0
27503,500000.0,MALE,graduate school,MARRIED,58,1,2,0,65005.0,63099.0,64610.0,0.0,2787.0,1312.0,0
21796,110000.0,FEMALE,university,SINGLE,25,0,0,0,38152.0,39214.0,39981.0,2000.0,1700.0,2000.0,0
5492,50000.0,MALE,university,SINGLE,23,0,0,-1,96234.0,44882.0,1270.0,1052.0,1270.0,0.0,0
18094,240000.0,MALE,high school,SINGLE,40,0,0,0,245311.0,237034.0,242807.0,8491.0,9600.0,8896.0,0
4367,90000.0,MALE,university,MARRIED,36,4,3,2,62737.0,61413.0,59823.0,0.0,0.0,1300.0,1
7603,10000.0,FEMALE,high school,MARRIED,47,0,0,0,2855.0,3871.0,4883.0,1069.0,1081.0,251.0,1
7047,80000.0,FEMALE,university,MARRIED,53,1,2,2,9715.0,9415.0,11254.0,0.0,2000.0,0.0,0
16593,70000.0,MALE,graduate school,SINGLE,29,2,2,2,33786.0,34730.0,35878.0,1800.0,2000.0,1400.0,1
25016,170000.0,MALE,university,MARRIED,52,3,2,2,2184.0,1990.0,0.0,0.0,0.0,0.0,0
27529,360000.0,MALE,university,MARRIED,51,-1,-1,-1,14093.0,10575.0,7675.0,10575.0,7685.0,18610.0,0
29334,70000.0,MALE,university,MARRIED,26,0,0,0,18757.0,19764.0,20539.0,1625.0,1400.0,2882.0,0
11294,120000.0,FEMALE,graduate school,SINGLE,33,2,0,0,18653.0,19844.0,20908.0,1500.0,1400.0,1000.0,1
23759,500000.0,FEMALE,university,MARRIED,52,0,0,0,588000.0,277559.0,288835.0,17559.0,36500.0,20000.0,0
20906,160000.0,MALE,high school,MARRIED,40,0,0,0,150451.0,152384.0,155976.0,7000.0,7500.0,6008.0,0
8787,290000.0,FEMALE,graduate school,MARRIED,36,0,0,0,49885.0,51400.0,0.0,2400.0,0.0,0.0,0
15649,190000.0,FEMALE,university,MARRIED,35,0,0,0,187777.0,189420.0,192058.0,8300.0,8900.0,6700.0,0
29161,20000.0,FEMALE,university,SINGLE,53,2,4,4,17474.0,18396.0,17826.0,1500.0,0.0,1300.0,0
22718,500000.0,FEMALE,high school,SINGLE,44,-2,-2,-2,0.0,1275.0,0.0,1275.0,0.0,0.0,0
23681,380000.0,FEMALE,university,SINGLE,38,0,0,0,250755.0,212839.0,173199.0,8339.0,7032.0,7986.0,0
20992,210000.0,MALE,high school,MARRIED,38,2,2,2,122157.0,130309.0,116004.0,12301.0,16.0,5812.0,1
10160,20000.0,MALE,high school,SINGLE,24,0,0,0,14628.0,16391.0,18045.0,3000.0,2000.0,1000.0,0
20713,70000.0,MALE,high school,SINGLE,47,0,0,0,40862.0,38910.0,25151.0,1421.0,2524.0,1584.0,0
18337,50000.0,FEMALE,graduate school,SINGLE,22,0,0,0,3560.0,4582.0,7692.0,1090.0,3200.0,0.0,1
19407,260000.0,FEMALE,university,MARRIED,36,0,0,-1,7258.0,7935.0,4979.0,2037.0,4979.0,1019.0,0
15994,320000.0,FEMALE,university,MARRIED,39,-1,-1,-1,42442.0,3336.0,7210.0,3336.0,7210.0,6091.0,0
1051,110000.0,MALE,university,SINGLE,31,2,2,3,279.0,279.0,279.0,0.0,0.0,0.0,0
16725,480000.0,MALE,university,MARRIED,31,0,0,0,55346.0,58411.0,58883.0,4000.0,3000.0,3000.0,0
9265,10000.0,FEMALE,graduate school,SINGLE,27,0,0,0,8128.0,8470.0,10255.0,1400.0,2500.0,500.0,0
7357,310000.0,FEMALE,graduate school,MARRIED,66,0,0,0,259874.0,236662.0,220421.0,8874.0,7984.0,8029.0,1
2222,110000.0,MALE,high school,SINGLE,63,1,2,0,49992.0,48918.0,49890.0,0.0,2164.0,1730.0,0
13941,60000.0,FEMALE,high school,MARRIED,31,0,0,0,27347.0,22915.0,22243.0,5000.0,7243.0,5000.0,0
27387,140000.0,MALE,university,SINGLE,44,2,0,0,84371.0,85119.0,86901.0,3046.0,3153.0,4126.0,1
29598,140000.0,MALE,university,SINGLE,44,0,0,0,129301.0,129885.0,131886.0,6104.0,7000.0,5518.0,0
1124,200000.0,FEMALE,university,MARRIED,41,0,0,0,18012.0,18367.0,16996.0,1385.0,1020.0,229.0,0
18063,50000.0,MALE,high school,SINGLE,31,3,2,2,15208.0,14667.0,21204.0,0.0,6828.0,800.0,1
2030,30000.0,FEMALE,university,MARRIED,24,2,2,0,31214.0,28983.0,28301.0,0.0,1400.0,3561.0,1
13528,120000.0,MALE,graduate school,SINGLE,27,0,0,2,11472.0,13485.0,11649.0,2652.0,0.0,342.0,0
14976,50000.0,MALE,graduate school,MARRIED,28,0,0,-2,4545.0,0.0,0.0,0.0,0.0,0.0,1
13236,50000.0,FEMALE,university,MARRIED,55,0,0,2,37984.0,41234.0,37701.0,3900.0,0.0,1300.0,1
24554,600000.0,MALE,graduate school,MARRIED,36,0,0,0,372396.0,416438.0,459749.0,50000.0,50000.0,15000.0,0
7565,130000.0,MALE,graduate school,SINGLE,41,-1,-1,-1,1392.0,0.0,696.0,0.0,696.0,1076.0,1
9268,50000.0,MALE,graduate school,SINGLE,33,0,0,0,21171.0,22698.0,14125.0,2028.0,2000.0,4000.0,0
17493,100000.0,FEMALE,university,SINGLE,34,0,0,0,22173.0,22776.0,23837.0,1372.0,1829.0,1554.0,0
24819,200000.0,MALE,high school,MARRIED,47,-2,-2,-2,0.0,9661.0,0.0,9661.0,218.0,23648.0,0
21429,160000.0,FEMALE,university,SINGLE,35,0,0,0,24306.0,25590.0,29169.0,2000.0,4000.0,0.0,0
787,370000.0,FEMALE,graduate school,SINGLE,38,-1,-1,-1,929.0,328.0,0.0,328.0,0.0,1539.0,0
27357,340000.0,MALE,graduate school,SINGLE,31,0,0,0,342299.0,339883.0,335659.0,14000.0,13000.0,13000.0,0
23640,170000.0,FEMALE,university,MARRIED,35,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
8149,30000.0,FEMALE,graduate school,MARRIED,30,0,0,2,15199.0,17728.0,19129.0,3100.0,2000.0,0.0,1
26926,130000.0,MALE,university,3,34,2,2,2,126749.0,135867.0,132249.0,11243.0,0.0,5600.0,1
28938,170000.0,FEMALE,graduate school,MARRIED,37,-1,0,-1,397.0,396.0,396.0,395.0,396.0,596.0,0
22910,200000.0,FEMALE,university,MARRIED,37,0,0,0,114480.0,117791.0,123108.0,5000.0,7000.0,4500.0,0
22838,180000.0,FEMALE,graduate school,MARRIED,35,-1,-1,-1,37701.0,32003.0,32254.0,32005.0,32270.0,47186.0,0
23680,210000.0,FEMALE,graduate school,MARRIED,43,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
7581,360000.0,MALE,graduate school,MARRIED,38,0,0,0,277523.0,117239.0,121284.0,4013.0,90054.0,9011.0,0
15528,190000.0,MALE,university,SINGLE,39,0,0,0,146224.0,149289.0,152886.0,5500.0,6000.0,6000.0,0
14687,210000.0,FEMALE,university,MARRIED,38,-2,-2,-2,390.0,780.0,0.0,780.0,0.0,0.0,0
21868,160000.0,FEMALE,graduate school,SINGLE,26,0,0,2,13122.0,14011.0,12276.0,4000.0,1000.0,2000.0,0
1196,160000.0,FEMALE,graduate school,MARRIED,39,-2,-2,-2,710.0,666.0,403.0,666.0,403.0,1650.0,0
2484,80000.0,FEMALE,university,MARRIED,23,-2,-2,-2,780.0,0.0,390.0,0.0,390.0,390.0,1
5423,80000.0,MALE,university,SINGLE,25,0,0,0,31780.0,33261.0,34703.0,2000.0,2000.0,2000.0,1
14407,30000.0,FEMALE,high school,MARRIED,55,0,0,0,27381.0,27803.0,28170.0,1633.0,1000.0,1190.0,0
534,100000.0,FEMALE,high school,MARRIED,50,2,0,0,53849.0,55030.0,61574.0,2050.0,7500.0,2500.0,1
3226,20000.0,FEMALE,high school,MARRIED,44,0,0,2,17095.0,19112.0,17980.0,3000.0,0.0,1000.0,0
6086,140000.0,FEMALE,graduate school,MARRIED,37,0,0,2,124375.0,133384.0,135691.0,11000.0,6000.0,5700.0,1
5749,200000.0,FEMALE,graduate school,SINGLE,26,0,-1,-1,6242.0,1776.0,3587.0,1776.0,3598.0,0.0,0
5812,210000.0,FEMALE,graduate school,MARRIED,34,0,0,0,201324.0,207222.0,209189.0,10646.0,8601.0,3601.0,0
15199,120000.0,FEMALE,graduate school,SINGLE,26,0,0,0,102157.0,103182.0,91442.0,5367.0,20000.0,3500.0,0
14410,210000.0,FEMALE,graduate school,MARRIED,39,-1,-1,-1,4443.0,3569.0,1737.0,3569.0,1737.0,2433.0,1
6014,30000.0,FEMALE,university,SINGLE,21,0,0,0,28871.0,28430.0,29051.0,1802.0,1802.0,1358.0,0
6692,160000.0,MALE,high school,SINGLE,38,0,0,0,47269.0,45688.0,47690.0,2767.0,2769.0,1791.0,0
7248,20000.0,MALE,university,SINGLE,24,2,2,2,15586.0,16649.0,16090.0,1609.0,0.0,5148.0,1
19356,580000.0,FEMALE,university,SINGLE,33,0,0,0,18812.0,15408.0,20629.0,2000.0,10053.0,8017.0,0
1548,50000.0,FEMALE,university,SINGLE,23,0,0,0,30501.0,33113.0,33967.0,3113.0,1421.0,4295.0,0
26175,90000.0,FEMALE,university,MARRIED,30,-1,-1,-1,414.0,414.0,414.0,414.0,414.0,6936.0,0
20640,260000.0,MALE,graduate school,MARRIED,37,0,0,3,163553.0,192724.0,188441.0,32000.0,0.0,7100.0,1
12931,50000.0,MALE,graduate school,SINGLE,24,0,0,2,29595.0,31798.0,32979.0,3000.0,2000.0,0.0,1
24979,350000.0,MALE,graduate school,SINGLE,33,-2,-2,-2,6015.0,8751.0,686.0,8797.0,691.0,238241.0,0
16399,140000.0,FEMALE,high school,SINGLE,34,-1,-1,-1,316.0,0.0,2549.0,0.0,2549.0,151.0,0
22154,140000.0,FEMALE,university,MARRIED,30,0,0,0,13859.0,16229.0,16459.0,5000.0,1286.0,1476.0,0
27563,20000.0,MALE,high school,MARRIED,53,0,0,0,19084.0,19224.0,18545.0,1300.0,1400.0,1300.0,0
22574,330000.0,FEMALE,university,MARRIED,43,0,0,0,15018.0,17365.0,19114.0,3000.0,2500.0,3000.0,0
1364,150000.0,FEMALE,graduate school,SINGLE,25,1,-2,-1,191.0,1963.0,4729.0,1964.0,4729.0,1568.0,0
26420,60000.0,FEMALE,university,MARRIED,48,0,0,0,56899.0,58032.0,59624.0,2080.0,2530.0,1865.0,0
23491,120000.0,FEMALE,graduate school,SINGLE,33,-1,-1,-1,332.0,332.0,538.0,332.0,538.0,3160.0,1
18898,340000.0,FEMALE,university,MARRIED,29,0,0,0,36533.0,33689.0,8108.0,3000.0,3000.0,21000.0,0
29560,20000.0,MALE,university,MARRIED,38,0,0,0,9269.0,10585.0,11608.0,1477.0,1500.0,1000.0,0
22822,200000.0,FEMALE,high school,MARRIED,35,0,0,0,215090.0,208556.0,214321.0,7700.0,9300.0,6500.0,0
16674,100000.0,MALE,university,SINGLE,38,0,0,0,95933.0,96772.0,97240.0,4499.0,4578.0,4606.0,0
6570,50000.0,MALE,university,SINGLE,48,3,2,0,12961.0,12029.0,11738.0,507.0,1158.0,373.0,1
7003,80000.0,FEMALE,high school,MARRIED,39,2,2,2,48401.0,49326.0,50207.0,2000.0,2000.0,2000.0,0
5005,420000.0,FEMALE,university,SINGLE,28,-1,0,0,27186.0,27759.0,21103.0,5009.0,5006.0,5000.0,0
19830,30000.0,FEMALE,high school,MARRIED,48,0,0,0,36956.0,35422.0,35714.0,1553.0,3345.0,0.0,0
6846,130000.0,FEMALE,university,SINGLE,34,0,0,0,99593.0,100415.0,103618.0,4050.0,5600.0,7800.0,1
28075,50000.0,FEMALE,university,SINGLE,26,0,0,0,49296.0,39427.0,35674.0,1614.0,1546.0,1461.0,0
12597,110000.0,FEMALE,high school,MARRIED,49,0,0,0,52775.0,52687.0,53403.0,3000.0,3000.0,5000.0,0
18611,140000.0,FEMALE,graduate school,SINGLE,25,-1,0,0,2555.0,4502.0,6259.0,2000.0,2000.0,1000.0,1
8250,180000.0,MALE,graduate school,SINGLE,38,0,0,0,141510.0,144439.0,146529.0,6700.0,6000.0,7000.0,1
10811,380000.0,FEMALE,university,SINGLE,41,0,0,0,86950.0,76202.0,63536.0,3239.0,1283.0,453.0,0
16983,300000.0,FEMALE,graduate school,SINGLE,28,-1,-1,-1,788.0,736.0,736.0,1000.0,736.0,1025.0,0
265,80000.0,FEMALE,graduate school,SINGLE,37,-1,-1,-1,10115.0,249.0,5986.0,258.0,5995.0,188.0,0
13689,160000.0,FEMALE,university,SINGLE,24,0,0,0,142214.0,145225.0,149812.0,5300.0,7000.0,5600.0,0
29263,10000.0,MALE,high school,SINGLE,24,0,0,0,2736.0,4050.0,5426.0,3000.0,2000.0,2000.0,0
17292,50000.0,FEMALE,university,SINGLE,46,0,0,0,25119.0,26258.0,27199.0,1559.0,1500.0,1400.0,1
16833,20000.0,MALE,university,MARRIED,43,2,2,2,17233.0,18639.0,20035.0,2000.0,2000.0,0.0,1
10024,50000.0,FEMALE,university,MARRIED,39,3,2,2,5171.0,4925.0,-350.0,0.0,350.0,0.0,0
20373,20000.0,MALE,university,SINGLE,22,1,2,2,15471.0,16211.0,16752.0,1300.0,1100.0,1300.0,0
15071,10000.0,MALE,university,MARRIED,35,0,0,0,5828.0,7717.0,8830.0,2000.0,1400.0,1162.0,0
15332,180000.0,FEMALE,graduate school,MARRIED,45,-1,2,-1,1560.0,316.0,316.0,0.0,316.0,316.0,1
16466,90000.0,FEMALE,high school,MARRIED,54,0,0,0,18131.0,18219.0,36190.0,2301.0,1354.0,2906.0,0
19978,240000.0,FEMALE,university,MARRIED,32,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
3170,50000.0,FEMALE,high school,MARRIED,46,0,0,0,48797.0,49115.0,47991.0,2000.0,1018.0,0.0,0
17945,120000.0,MALE,graduate school,MARRIED,42,0,0,2,7722.0,9591.0,10687.0,2000.0,1400.0,1700.0,1
20607,150000.0,MALE,graduate school,SINGLE,30,-2,-2,-2,989.0,1023.0,7542.0,1023.0,7542.0,1200.0,0
27889,160000.0,FEMALE,university,SINGLE,26,1,2,2,5654.0,796.0,398.0,398.0,0.0,0.0,0
23745,50000.0,FEMALE,university,MARRIED,55,0,0,0,23605.0,27856.0,16386.0,5856.0,3386.0,5411.0,0
20922,30000.0,MALE,high school,MARRIED,42,1,2,0,14655.0,12731.0,13225.0,14.0,3000.0,5000.0,0
24037,160000.0,MALE,university,SINGLE,28,0,0,0,84879.0,59607.0,38512.0,2593.0,2000.0,1604.0,0
28162,230000.0,FEMALE,high school,SINGLE,46,0,0,0,273094.0,341657.0,344026.0,135034.0,10806.0,20266.0,0
22013,50000.0,FEMALE,university,SINGLE,27,0,0,0,42391.0,44689.0,48172.0,3000.0,4200.0,0.0,0
1475,110000.0,FEMALE,high school,SINGLE,29,0,0,0,101006.0,104474.0,106332.0,5300.0,5300.0,4000.0,1
27048,140000.0,MALE,graduate school,SINGLE,36,2,0,0,75384.0,74177.0,65336.0,4000.0,4000.0,3500.0,1
19673,20000.0,FEMALE,university,MARRIED,34,0,0,0,5185.0,6547.0,8879.0,2000.0,3000.0,3000.0,0
20648,200000.0,MALE,high school,SINGLE,37,0,0,0,103715.0,104025.0,97749.0,3942.0,4949.0,4800.0,0
26144,300000.0,FEMALE,university,SINGLE,43,1,-2,-2,499.0,0.0,0.0,0.0,0.0,507.0,0
13464,90000.0,FEMALE,university,MARRIED,26,0,0,0,47121.0,49332.0,47590.0,3000.0,2000.0,3000.0,0
2750,120000.0,MALE,graduate school,MARRIED,43,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
16591,70000.0,MALE,university,SINGLE,25,1,3,2,12088.0,11601.0,12114.0,0.0,1000.0,2000.0,0
29157,80000.0,FEMALE,high school,MARRIED,54,0,0,0,68519.0,69493.0,70656.0,2500.0,2671.0,3308.0,0
24254,180000.0,MALE,graduate school,SINGLE,31,0,0,0,12805.0,11784.0,13589.0,2000.0,2000.0,2000.0,0
14686,220000.0,FEMALE,graduate school,SINGLE,29,-2,-2,-2,-37.0,5645.0,11731.0,5682.0,11742.0,0.0,0
27842,170000.0,FEMALE,graduate school,SINGLE,27,2,2,2,169057.0,170609.0,164777.0,7500.0,0.0,7400.0,0
8647,240000.0,FEMALE,graduate school,MARRIED,37,-1,-1,-1,5024.0,17181.0,28395.0,17267.0,28473.0,12069.0,0
29778,150000.0,MALE,Unknown,SINGLE,29,0,0,0,200442.0,206334.0,206221.0,8500.0,8000.0,2500.0,1
19208,170000.0,FEMALE,university,SINGLE,37,0,0,0,117527.0,120998.0,120582.0,5837.0,4278.0,4021.0,0
14549,130000.0,MALE,university,MARRIED,35,0,0,0,8010.0,5932.0,4950.0,1500.0,1012.0,0.0,0
17454,320000.0,FEMALE,graduate school,MARRIED,36,-1,2,0,7868.0,6728.0,13355.0,0.0,8000.0,5000.0,0
20570,20000.0,MALE,university,MARRIED,27,-1,-1,-1,690.0,665.0,1164.0,665.0,1164.0,1523.0,0
519,10000.0,FEMALE,university,SINGLE,22,1,2,0,10250.0,8558.0,10525.0,0.0,2126.0,390.0,0
24235,220000.0,MALE,university,SINGLE,31,0,0,0,38386.0,40726.0,38597.0,3000.0,1000.0,0.0,0
25022,20000.0,MALE,university,MARRIED,50,0,0,-1,17020.0,13161.0,3851.0,1000.0,3851.0,6061.0,0
29048,120000.0,FEMALE,high school,MARRIED,65,0,0,0,58436.0,60202.0,61042.0,2740.0,2407.0,1421.0,0
22561,160000.0,FEMALE,graduate school,SINGLE,36,1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,1
7260,210000.0,MALE,university,SINGLE,28,-2,-2,-2,198724.0,200500.0,0.0,4500.0,0.0,0.0,0
17607,60000.0,FEMALE,graduate school,SINGLE,34,0,0,0,39505.0,43497.0,49449.0,5000.0,7000.0,10000.0,0
4978,320000.0,MALE,graduate school,MARRIED,44,-1,-1,-1,7500.0,8500.0,7500.0,8500.0,7500.0,7500.0,0
18861,150000.0,FEMALE,Unknown,SINGLE,26,0,0,0,117209.0,102018.0,79511.0,3700.0,25007.0,2300.0,0
15940,30000.0,FEMALE,university,MARRIED,32,1,3,2,27807.0,27078.0,26363.0,0.0,0.0,1758.0,1
17440,150000.0,FEMALE,graduate school,MARRIED,31,0,0,0,138121.0,145763.0,134887.0,10001.0,6712.0,5500.0,0
27911,290000.0,FEMALE,graduate school,SINGLE,27,1,2,0,236258.0,232523.0,243753.0,1500.0,16500.0,15000.0,0
15674,200000.0,MALE,graduate school,MARRIED,32,-1,2,-1,760.0,380.0,760.0,0.0,760.0,0.0,0
27450,20000.0,MALE,graduate school,MARRIED,33,0,0,0,20276.0,20134.0,20298.0,1326.0,1326.0,1287.0,0
2573,200000.0,FEMALE,graduate school,MARRIED,41,-2,-1,2,0.0,5932.0,5674.0,5932.0,0.0,0.0,0
10817,150000.0,MALE,high school,SINGLE,31,-2,-2,-2,31991.0,18322.0,11429.0,18696.0,11629.0,3814.0,0
19336,280000.0,FEMALE,university,MARRIED,48,-1,-1,0,79536.0,31251.0,37071.0,31280.0,26757.0,5076.0,0
29425,80000.0,MALE,university,SINGLE,30,0,0,0,64330.0,65813.0,66282.0,2934.0,2500.0,2500.0,0
23921,50000.0,MALE,high school,MARRIED,22,0,0,0,45458.0,46450.0,47599.0,2051.0,2200.0,2016.0,1
11192,30000.0,MALE,graduate school,SINGLE,29,1,-2,-1,0.0,0.0,22015.0,0.0,22015.0,1000.0,0
4016,100000.0,MALE,university,SINGLE,33,5,4,3,90822.0,88562.0,86256.0,0.0,0.0,3200.0,1
22343,290000.0,FEMALE,graduate school,SINGLE,26,-1,-1,-2,32126.0,10823.0,5248.0,10884.0,5275.0,32563.0,0
4388,90000.0,MALE,university,MARRIED,35,8,7,6,112662.0,111077.0,108539.0,0.0,0.0,0.0,1
24527,500000.0,MALE,graduate school,MARRIED,32,0,0,0,305575.0,231984.0,228765.0,9824.0,10910.0,7239.0,0
9568,210000.0,FEMALE,graduate school,SINGLE,35,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,820.0,0
17327,90000.0,FEMALE,university,3,36,0,0,0,91337.0,91458.0,91049.0,4000.0,3137.0,5094.0,0
9114,380000.0,MALE,graduate school,MARRIED,50,0,0,0,211463.0,201613.0,191343.0,10000.0,10000.0,10000.0,0
17113,130000.0,FEMALE,university,MARRIED,26,0,0,0,2783.0,131860.0,130000.0,130000.0,3000.0,0.0,0
10384,70000.0,FEMALE,graduate school,SINGLE,25,0,0,0,31680.0,28410.0,24046.0,2000.0,2000.0,2000.0,0
23713,100000.0,FEMALE,high school,SINGLE,50,0,0,0,82397.0,84027.0,88734.0,3004.0,7500.0,0.0,0
23849,220000.0,FEMALE,university,MARRIED,54,-1,-1,-1,265.0,4786.0,2367.0,4786.0,2367.0,2888.0,0
7622,140000.0,MALE,high school,MARRIED,33,0,0,0,140795.0,93199.0,64487.0,3609.0,2039.0,3014.0,0
10289,150000.0,FEMALE,high school,MARRIED,33,0,0,0,21112.0,13155.0,14534.0,5000.0,4500.0,3300.0,0
5684,50000.0,FEMALE,high school,SINGLE,57,0,0,0,18599.0,18598.0,18835.0,1321.0,1278.0,638.0,0
19853,130000.0,FEMALE,university,MARRIED,49,0,0,0,53714.0,55404.0,56566.0,2570.0,2650.0,2100.0,0
12287,60000.0,MALE,university,SINGLE,36,2,2,2,80709.0,76179.0,71219.0,2300.0,2000.0,3000.0,0
25446,50000.0,FEMALE,university,MARRIED,28,0,0,0,15314.0,16327.0,17366.0,1269.0,1308.0,1267.0,0
27583,200000.0,MALE,university,MARRIED,58,-1,2,2,1877.0,1830.0,200.0,151.0,200.0,0.0,0
22965,200000.0,FEMALE,graduate school,SINGLE,33,0,0,0,19572.0,28858.0,52512.0,10000.0,25000.0,20400.0,0
13433,30000.0,FEMALE,graduate school,SINGLE,36,0,0,2,14254.0,16598.0,15908.0,2890.0,0.0,321.0,1
15540,260000.0,MALE,graduate school,SINGLE,34,-2,-2,-1,916.0,2615.0,1580.0,2615.0,1586.0,920.0,0
7637,210000.0,FEMALE,university,SINGLE,28,0,0,0,145643.0,133339.0,137000.0,4741.0,5778.0,1955.0,0
16926,30000.0,MALE,high school,3,52,1,2,2,23819.0,23144.0,28066.0,0.0,5637.0,0.0,1
27031,250000.0,MALE,graduate school,MARRIED,49,0,0,0,236430.0,243445.0,246357.0,11000.0,11500.0,11000.0,0
20698,50000.0,MALE,high school,MARRIED,42,0,0,0,42238.0,29224.0,23807.0,1425.0,2000.0,1293.0,0
17471,150000.0,FEMALE,university,MARRIED,44,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0
22602,260000.0,FEMALE,university,SINGLE,36,-1,-1,-1,17631.0,13184.0,1700.0,13184.0,1700.0,5190.0,0
14033,310000.0,FEMALE,graduate school,MARRIED,47,0,0,2,131559.0,135970.0,121016.0,17839.0,0.0,5000.0,0
4746,160000.0,MALE,university,SINGLE,28,1,2,2,162761.0,164692.0,159948.0,6000.0,14.0,12000.0,0
6785,100000.0,FEMALE,graduate school,SINGLE,24,-1,3,2,1331.0,1326.0,652.0,0.0,0.0,326.0,0
17221,20000.0,FEMALE,university,MARRIED,22,0,0,0,16366.0,17385.0,18142.0,1600.0,1600.0,1600.0,0
9786,80000.0,FEMALE,university,SINGLE,25,1,2,0,31040.0,30259.0,31712.0,0.0,2000.0,2444.0,1
20520,50000.0,MALE,graduate school,SINGLE,26,0,0,0,43226.0,19278.0,18403.0,1300.0,1300.0,1300.0,0
16374,280000.0,FEMALE,university,MARRIED,49,0,0,0,66749.0,67942.0,67908.0,3001.0,2382.0,67867.0,0
5505,450000.0,FEMALE,graduate school,MARRIED,42,-1,-1,-1,72517.0,0.0,6281.0,0.0,6281.0,3446.0,0
